2716 02885 1|T|322.48731716|+36.77941051|       |       | 35.5| 37.8|     |     | |11.091|0.084|10.690|0.093|166|T|
2721 00779 1|T|324.78944615|+32.69837869|       |       | 36.8| 38.3|     |     | |11.818|0.136|11.060|0.104|123|T|
2731 01248 2|T|329.62641845|+36.09743603|       |       | 23.8| 27.2|     |     | |11.619|0.108|11.514|0.178| 55|T|
2736 01825 1|T|340.36568821|+30.05407647|       |       | 54.9| 48.1|     |     | |12.561|0.326|11.285|0.177|244|T|
2742 00176 1|T|337.24645289|+34.52994682|       |       | 20.1| 24.2|     |     | |11.302|0.071|10.506|0.056|338|T|
2748 02434 1|T|339.77489297|+37.37726452|       |       | 65.0| 58.7|     |     | |11.525|0.175|11.037|0.199|178|T|
2754 00222 1|T|346.24909103|+33.37893766|       |       | 70.2| 42.3|     |     | |12.087|0.198|11.587|0.235|278|T|
2776 01557 1|T|359.35239368|+34.09314981|       |       | 58.7| 43.6|     |     | |12.379|0.260|11.211|0.129|224|T|
2791 02276 2|T|005.48859232|+42.20899537|       |       | 32.3| 33.6|     |     | |11.327|0.080|10.848|0.076| 63|T|
2794 01917 2|T|004.09160484|+43.59492777|       |       | 22.9| 21.9|     |     | |11.301|0.181|10.883|0.190| 46|T|
2794 02531 1|T|004.67350928|+43.79026361|       |       | 31.8| 40.3|     |     | |10.590|0.072|10.065|0.071| 64|T|
2795 01417 1|T|005.14430808|+43.68999980|       |       | 43.9| 49.3|     |     | |11.688|0.143|10.998|0.130|342|T|
2798 01298 1|T|013.79625688|+38.23539315|       |       | 52.7| 36.5|     |     | |12.129|0.210|10.887|0.109|228|T|
2808 02072 1|T|018.68203148|+42.91582701|       |       | 31.5| 31.9|     |     | |10.994|0.074|10.288|0.060|119|T|
2828 02015 2|T|027.83831613|+43.48271404|       |       | 43.6| 35.6|     |     | |11.333|0.105|10.779|0.101| 55|T|
2834 01763 2|T|034.64932727|+40.27941764|       |       | 33.6| 34.0|     |     | |10.283|0.057| 9.827|0.062| 54|T|
2836 01096 2|T|038.58191542|+40.29155482|       |       | 29.7| 18.9|     |     | |10.235|0.038| 9.861|0.045| 63|T|
2836 02217 1|T|038.87253239|+39.66511380|       |       | 61.0| 56.6|     |     | |11.464|0.158|11.196|0.189|177|T|
2853 00954 1|T|040.68651892|+42.82406622|       |       | 39.1| 25.8|     |     | |10.411|0.065|10.142|0.081|173|T|
2854 00444 1|T|043.56644937|+42.59614679|       |       | 45.8| 32.4|     |     | |11.255|0.086|10.435|0.068|339|T|
2858 02360 1|T|044.43800676|+44.52575925|       |       | 54.5| 53.6|     |     | |11.765|0.162|10.961|0.118| 54|T|
2865 01346 1|T|052.23676167|+40.19291470|       |       | 44.3| 32.0|     |     | |11.599|0.114|10.673|0.079|236|T|
2871 02578 1|T|056.75080588|+41.42891900|       |       | 73.0| 77.6|     |     | |11.896|0.261|11.043|0.176|171|T|
2903 00009 1|T|076.07283676|+42.31545126|       |       | 52.6| 46.6|     |     | |11.221|0.127|11.200|0.225| 33|T|
2903 01370 1|T|075.49116553|+41.32362359|       |       | 51.5| 47.2|     |     | |11.529|0.205|11.379|0.293|223|T|
2906 02843 1|T|074.71799456|+44.14310826|       |       | 96.0| 79.3|     |     | |11.311|0.110|11.316|0.196|163|T|
2912 01838 1|T|088.00570239|+37.82990690|       |       | 90.1| 64.8|     |     | |12.081|0.384|11.409|0.292|227|T|
2930 01590 1|T|094.77356029|+39.77279156|       |       | 42.4| 43.5|     |     | |11.843|0.165|10.535|0.084|247|T|
2942 02009 1|T|103.25046088|+38.86469231|       |       | 33.6| 26.8|     |     | |10.658|0.066| 9.933|0.052|221|T|
2945 00268 1|T|101.28117200|+39.80279009|       |       | 51.7| 46.5|     |     | |11.933|0.154|10.649|0.073|343|T|
3004 01098 1|T|156.41431217|+40.90739081|       |       | 56.5| 36.8|     |     | |11.683|0.108|10.912|0.096|229|T|
3006 01304 1|T|150.47118615|+42.79935668|       |       | 53.2| 36.0|     |     | |11.362|0.109|10.910|0.124| 48|T|
3019 01663 1|T|182.07934364|+43.90669566|       |       | 31.8| 34.4|     |     | |11.460|0.110|11.041|0.114|169|T|
3051 01435 1|T|229.34222621|+43.79369071|       |       | 55.6| 42.4|     |     | |11.838|0.226|11.070|0.212| 40|T|
3064 01797 1|T|242.95447698|+42.37919563|       |       | 30.8| 33.5|     |     | |11.188|0.074|10.275|0.051|235|T|
3080 00943 1|T|255.80755948|+42.48527183|       |       | 22.0| 22.8|     |     | |11.169|0.069|10.434|0.059| 20|T|
3121 02284 1|T|288.44955151|+39.14725259|       |       |  4.9|  6.0|     |     |V|      |     | 8.618|0.027|283|T|
3129 01705 1|T|289.27174180|+43.07442163|       |       | 35.6| 45.2|     |     | |11.846|0.142|10.956|0.115|342|T|
3132 02171 1|T|285.41776346|+43.84733133|       |       | 40.4| 38.3|     |     | |11.889|0.186|10.794|0.118|118|T|
3133 00403 1|T|289.93718399|+44.36804936|       |       | 26.0| 25.6|     |     | |11.528|0.106|10.061|0.043| 61|T|
3136 00393 1|T|297.25746989|+39.15066172|       |       | 43.2| 32.4|     |     | |11.754|0.157|10.936|0.115|338|T|
3136 00868 1|T|296.58374562|+38.24091508|       |       | 39.4| 34.2|     |     | |11.728|0.138|10.593|0.076|283|T|
3137 00312 1|T|298.95234789|+38.60093562|       |       | 31.7| 35.1|     |     | |11.102|0.142|11.830|0.461|204|T|
3138 01193 1|T|291.23317247|+40.59809885|       |       | 49.0| 50.9|     |     | |12.006|0.182|11.278|0.148|169|T|
3138 01509 1|T|290.60255269|+40.99303925|       |       | 48.2| 47.6|     |     | |12.604|0.366|11.298|0.177|232|T|
3142 02054 1|T|291.75456521|+41.48690286|       |       | 63.1| 85.5|     |     | |12.151|0.326|11.747|0.363| 63|T|
3149 02141 1|T|299.21439326|+44.27425670|       |       | 29.9| 31.4|     |     | |10.914|0.078|10.551|0.088|180|T|
3150 03836 1|T|301.89449267|+38.63203164|       |       | 78.3| 62.6|     |     | |10.834|0.095|10.787|0.168| 49|T|
3151 00390 1|T|303.30490984|+39.07617099|       |       | 45.7| 51.4|     |     | |12.617|0.334|10.848|0.108|283|T|
3152 02092 1|T|307.38818101|+38.60674765|       |       | 45.1| 53.2|     |     | |11.661|0.148|11.444|0.200|116|T|
3152 02096 1|T|307.33506464|+37.50548837|       |       | 28.5| 26.2|     |     | |10.897|0.063|10.554|0.075|120|T|
3153 00549 1|T|308.71700411|+38.82071310|       |       | 30.7| 26.0|     |     | |11.267|0.068|10.936|0.080|199|T|
3155 02331 1|T|304.69251934|+39.40970622|       |       | 41.3| 49.7|     |     | |11.782|0.151|11.318|0.180|174|T|
3155 02332 1|T|304.08065569|+39.39205617|       |       | 46.4| 44.7|     |     | |11.879|0.202|12.053|0.371| 60|T|
3159 00523 1|T|303.77833907|+41.29417491|       |       | 36.3| 36.4|     |     | |11.259|0.078|10.751|0.082|209|T|
3160 00179 1|T|307.45458893|+41.72735016|       |       | 35.0| 40.7|     |     | |11.652|0.115|10.886|0.094|205|T|
3160 01937 1|T|305.71474514|+42.72011184|       |       | 78.2| 45.9|     |     | |10.485|0.098|10.226|0.142| 38|T|
3162 01740 1|T|300.72907920|+43.25746853|       |       | 43.3| 43.3|     |     | |12.217|0.210|10.999|0.115|159|T|
3163 00153 1|T|304.90384609|+44.52394300|       |       | 42.5| 53.0|     |     | |11.714|0.122|11.525|0.174|343|T|
3163 01614 1|T|303.91026615|+43.64812395|       |       | 24.3| 23.7|     |     | |10.855|0.060|10.348|0.063|193|T|
3164 01492 1|T|305.31442780|+43.58749809|       |       | 41.7| 51.7|     |     | |11.557|0.148|11.186|0.172|169|T|
3166 00077 1|T|312.44254344|+38.55971150|       |       | 28.3| 32.6|     |     | |11.867|0.124|10.491|0.057|286|T|
3176 01319 1|T|316.50199001|+42.45753841|       |       | 59.8| 65.6|     |     | |14.053|1.012|11.537|0.227| 56|T|
3177 02781 1|T|319.85413511|+42.88028790|       |       | 32.5| 29.5|     |     | |12.409|0.270|10.851|0.106|124|T|
3181 03472 1|T|318.66365043|+43.23077399|       |       | 33.2| 36.9|     |     | |11.699|0.140|11.144|0.141|202|T|
3193 00742 1|T|329.80869806|+41.96849571|       |       | 26.9| 23.5|     |     | |11.219|0.063|10.483|0.053|339|T|
3197 01757 1|T|329.58618332|+43.51723325|       |       | 39.7| 43.2|     |     | |12.056|0.156|11.208|0.117|286|T|
3198 00964 2|T|330.49055676|+37.75995829|       |       | 26.4| 30.1|     |     | |12.217|0.198|11.166|0.127| 56|T|
3204 03032 1|T|335.46236356|+40.66812899|       |       | 19.5| 23.8|     |     | |11.433|0.060|10.494|0.041|221|T|
3205 02489 1|T|338.97150335|+39.62113027|       |       | 32.1| 30.9|     |     | |10.542|0.112|10.382|0.158|281|T|
3211 00880 1|T|332.94422796|+43.77774035|       |       | 32.2| 35.5|     |     | |12.318|0.184|10.904|0.078|283|T|
3212 01129 1|T|335.36534001|+44.45446934|       |       | 34.8| 36.7|     |     | |11.664|0.110|11.374|0.141| 15|T|
3213 00090 1|T|339.35943332|+43.16902871|       |       | 28.1| 32.9|     |     | |12.033|0.118|11.044|0.073|205|T|
3218 00888 1|T|340.47599346|+40.51206286|       |       | 70.4| 68.8|     |     | |12.840|0.627|12.350|0.723| 43|T|
3223 03621 1|T|344.35456702|+43.01241503|       |       | 30.7| 41.2|     |     | |11.539|0.111|10.629|0.075| 66|T|
3224 00240 1|T|346.11100198|+41.27098616|       |       | 20.6| 17.5|     |     | |11.085|0.050|10.589|0.051|229|T|
3225 00899 1|T|349.40692217|+42.58316689|       |       | 29.6| 35.5|     |     | |11.732|0.100|10.884|0.076|281|T|
3226 00750 2|T|340.65562453|+44.01620704|       |       | 28.3| 35.0|     |     | |12.308|0.193|11.270|0.127| 56|T|
3250 01501 1|T|002.74025984|+48.11493425|       |       | 34.8| 32.5|     |     | |11.785|0.117|10.813|0.079|239|T|
3252 00668 1|T|005.80224215|+47.26199617|       |       | 59.8| 42.6|     |     | |11.817|0.129|10.970|0.100|237|T|
3253 01989 1|T|009.68054673|+46.95681905|       |       | 27.0| 22.3|     |     | |11.595|0.099|10.060|0.037|177|T|
3256 01593 1|T|007.04578764|+50.47249902|       |       | 33.4| 34.6|     |     | |11.571|0.119|10.868|0.095|162|T|
3257 02191 1|T|009.79328681|+49.35787961|       |       | 47.4| 33.8|     |     | |11.604|0.126|10.478|0.075|128|T|
3260 00758 2|T|005.80233632|+51.76977554|       |       | 25.2| 27.0|     |     | |10.903|0.066|10.626|0.088| 60|T|
3271 01978 1|T|015.86806428|+50.31515429|       |       | 66.6| 84.7|     |     | |12.207|0.298|11.204|0.186|198|T|
3273 01460 1|T|019.94114349|+50.48642547|       |       | 37.8| 31.6|     |     | |12.054|0.248|10.873|0.139|116|T|
3283 02003 1|T|027.31505267|+47.89120986|       |       | 16.3| 13.0|     |     | | 9.849|0.028| 9.241|0.026|189|T|
3287 00956 1|T|027.77804750|+49.05349136|       |       | 50.0| 47.3|     |     | |12.114|0.204|11.023|0.121|207|T|
3288 02031 2|T|030.40556783|+50.24713951|       |       | 35.6| 29.5|     |     | |11.765|0.174|11.434|0.201| 58|T|
3289 02015 1|T|033.57185193|+50.52763589|       |       | 38.2| 43.7|     |     | |11.732|0.146|11.104|0.135|236|T|
3290 01673 1|T|023.70234800|+52.15408590|       |       | 57.4| 48.9|     |     | |11.867|0.169|11.019|0.132|109|T|
3301 02751 1|T|043.33577028|+48.57124808|       |       | 58.6| 50.7|     |     | |11.203|0.110|10.548|0.097| 66|T|
3304 02739 1|T|041.75450257|+49.09536824|       |       | 49.8| 33.5|     |     | |11.257|0.084|10.626|0.077| 78|T|
3308 02325 2|T|040.98714445|+51.95757203|       |       | 44.7| 36.1|     |     | |11.326|0.107|10.703|0.096| 39|T|
3311 02942 1|T|049.81276600|+45.98638240|       |       | 60.5| 69.8|     |     | |11.685|0.184|11.415|0.234|122|T|
3326 02645 1|T|058.25122608|+45.96234670|       |       | 32.8| 28.1|     |     | |10.734|0.060|10.568|0.080|119|T|
3351 00238 1|T|072.27292200|+48.99258120|       |       | 48.9| 48.4|     |     | |11.671|0.136|11.516|0.216|235|T|
3370 01533 1|T|081.19020295|+51.64729355|       |       | 92.4| 53.2|     |     | |11.852|0.179|11.135|0.159|228|T|
3371 01279 1|T|083.22123474|+52.12988910|       |       | 44.9| 53.4|     |     | |11.959|0.268|10.916|0.149| 71|T|
3371 01957 1|T|083.21960104|+52.13158056|       |       | 71.3| 53.8|     |     | |12.364|0.366|11.758|0.312| 71|T|
3383 00254 1|T|095.20179924|+48.95537934|       |       | 84.9| 60.5|     |     | |12.016|0.197|11.607|0.243|227|T|
3420 02152 1|T|132.68074870|+49.34543548|       |       | 39.8| 39.0|     |     | |10.980|0.089|10.567|0.088| 85|T|
3469 01423 1|T|205.10267127|+50.51582482|       |       | 23.0| 26.6|     |     | |11.480|0.090|10.333|0.048|175|T|
3494 01664 1|T|242.62964277|+47.80244521|       |       | 38.0| 30.6|     |     | |11.385|0.088|10.713|0.077|175|T|
3509 01623 1|T|261.95240571|+46.42056352|       |       | 49.5| 48.1|     |     | |11.265|0.107|10.729|0.112| 37|T|
3518 01287 1|T|266.46472091|+50.18656961|       |       | 27.6| 20.5|     |     | |11.109|0.077| 9.868|0.039| 65|T|
3530 00815 1|T|277.26294915|+48.21042575|       |       | 30.5| 36.8|     |     | |11.689|0.102|10.923|0.086|229|T|
3532 02117 1|T|271.65498712|+50.01180198|       |       | 66.7| 37.5|     |     | |11.251|0.120|11.941|0.389| 41|T|
3533 02349 1|T|273.13417831|+49.09119638|       |       | 50.8| 38.9|     |     | |11.952|0.164|11.222|0.144|288|T|
3537 01244 1|T|273.93017229|+51.62477473|       |       | 53.4| 60.0|     |     | |11.989|0.170|11.272|0.136|336|T|
3546 01479 1|T|286.94518037|+46.90523082|       |       | 31.9| 36.1|     |     | |11.703|0.101|10.987|0.089|286|T|
3573 00715 1|T|307.90963958|+45.16411210|       |       | 32.0| 33.0|     |     | |11.621|0.117|10.461|0.061|282|T|
3574 03349 1|T|310.58192466|+45.83140277|       |       | 32.1| 27.2|     |     | |11.038|0.075|10.583|0.076|279|T|
3578 03164 1|T|309.56652308|+48.06502830|       |       | 51.5| 50.9|     |     | |12.140|0.227|11.084|0.156|204|T|
3579 01929 1|T|313.95431046|+47.67638194|       |       | 50.7| 63.5|     |     | |11.882|0.325|11.613|0.347|198|T|
3579 04464 1|T|314.95529426|+47.52653555|       |       | 17.4| 13.3|     |     |V|      |     | 9.549|0.060|203|T|
3580 01584 1|T|304.83044226|+50.37952039|       |       | 32.5| 34.2|     |     | |12.094|0.172|10.754|0.075|234|T|
3581 02033 1|T|308.67345706|+49.95042398|       |       | 41.6| 33.4|     |     | |12.030|0.184|10.721|0.086|119|T|
3585 00073 1|T|307.22119037|+51.18473937|       |       | 27.0| 30.4|     |     | |12.098|0.171|10.447|0.056|283|T|
3585 02836 2|T|307.15058500|+50.64995575|       |       | 28.8| 30.1|     |     | |11.384|0.089|10.583|0.070| 54|T|
3586 00403 1|T|310.02041634|+52.16007613|       |       | 41.3| 39.0|     |     | |11.926|0.154|11.261|0.143|207|T|
3586 00509 1|T|309.74856074|+52.33817646|       |       | 40.9| 44.2|     |     | |11.697|0.124|11.163|0.131|207|T|
3591 03423 1|T|325.22244212|+45.11272641|       |       | 49.1| 42.6|     |     | |11.544|0.177|11.242|0.188| 60|T|
3592 07448 1|T|315.03083626|+48.68368783|       |       | 33.8| 32.4|     |     | |11.145|0.091|10.801|0.108|172|T|
3594 00882 1|T|321.15836094|+48.01076233|       |       | 49.1| 42.7|     |     | |11.935|0.187|11.183|0.142|242|T|
3594 01321 1|T|322.21036048|+47.11003733|       |       | 29.3| 28.8|     |     | |10.906|0.068|10.497|0.079|238|T|
3594 02809 1|T|322.69789243|+47.66556626|       |       | 29.3| 27.5|     |     | |11.558|0.120|10.338|0.061|165|T|
3597 01691 1|T|320.07562089|+49.34658218|       |       | 21.3| 19.3|     |     | |10.803|0.052|10.125|0.046|222|T|
3598 01781 2|T|321.21125014|+50.25190172|       |       | 36.1| 38.0|     |     | |11.714|0.146|10.804|0.107| 81|T|
3610 00554 1|T|332.63742607|+47.91758497|       |       | 32.3| 29.7|     |     | |10.716|0.068|10.423|0.078| 27|T|
3614 02652 1|T|334.35928438|+49.13008907|       |       | 48.6| 73.6|     |     | |11.660|0.167|11.026|0.160|234|T|
3618 03965 1|T|334.60014585|+50.95230063|       |       | 43.4| 46.2|     |     | |11.653|0.160|11.385|0.180|340|T|
3619 04089 1|T|335.00761116|+51.25608074|       |       | 40.8| 35.0|     |     | |12.651|0.389|11.143|0.185|198|T|
3630 00087 1|T|345.78163323|+49.09167128|       |       | 45.6| 49.3|     |     | |12.170|0.178|11.387|0.145|289|T|
3634 00768 1|T|344.64263339|+51.61690541|       |       | 39.6| 46.6|     |     | |11.552|0.114|11.040|0.112|335|T|
3642 02646 1|T|356.22943545|+48.50838229|       |       | 28.4| 22.6|     |     | |12.034|0.217|11.526|0.232|168|T|
3643 01068 1|T|359.37671165|+48.29045352|       |       | 34.4| 28.4|     |     | |11.617|0.099|10.947|0.086|337|T|
3643 01538 1|T|359.38422674|+48.06136452|       |       | 38.5| 42.6|     |     | |11.856|0.134|11.041|0.106|335|T|
3649 02404 1|T|352.82469553|+52.40862900|       |       | 24.0| 29.9|     |     | |11.698|0.120|10.853|0.083|174|T|
3651 01940 1|T|358.83247482|+51.72535764|       |       | 21.8| 27.6|     |     | |10.987|0.049|10.655|0.062|127|T|
3653 00835 1|T|005.20980431|+54.00741433|       |       | 29.1| 30.7|     |     | |11.669|0.091|11.136|0.094|239|T|
3653 01074 2|T|005.71416480|+54.32703939|       |       | 17.9| 20.8|     |     | |10.578|0.038|10.288|0.048| 77|T|
3662 01089 2|T|007.78915853|+56.79398940|       |       | 17.8| 26.0|     |     | |10.722|0.046|10.170|0.043| 59|T|
3662 01685 2|T|008.74801050|+56.59974539|       |       | 24.9| 21.1|     |     | |10.914|0.054|10.394|0.058| 81|T|
3665 01079 1|T|004.82919310|+59.38820884|       |       | 39.0| 40.1|     |     | |11.912|0.130|11.211|0.112|337|T|
3666 01691 1|T|008.10270413|+58.33954858|       |       | 47.8| 39.7|     |     | |11.656|0.123|11.122|0.120|228|T|
3669 01693 1|T|016.79868712|+53.49976625|       |       | 42.6| 56.2|     |     | |12.166|0.170|10.560|0.067|208|T|
3670 00984 1|T|023.26923099|+53.67357871|       |       | 49.4| 54.4|     |     | |11.611|0.111|11.316|0.150|231|T|
3670 01157 1|T|022.46262039|+53.35221110|       |       | 24.5| 27.3|     |     | |11.009|0.056|10.694|0.069|282|T|
3671 02025 1|T|025.87822860|+53.28966411|       |       | 27.7| 35.2|     |     | |12.230|0.192|10.390|0.053|174|T|
3672 02637 1|T|014.24679046|+56.24389991|       |       | 32.4| 34.6|     |     | |11.784|0.120|10.348|0.051|170|T|
3677 02048 2|T|019.26388350|+56.50535463|       |       | 13.9| 10.4|     |     | |10.698|0.044|10.100|0.037| 45|T|
3678 00921 1|T|021.72574078|+57.43271546|       |       | 48.7| 55.6|     |     | |11.669|0.165|11.227|0.174|279|T|
3681 01930 1|T|019.88942216|+58.26267223|       |       | 48.9| 40.7|     |     | |11.268|0.210|11.631|0.441|172|T|
3682 00914 2|T|021.57827690|+58.94481091|       |       | 31.4| 26.2|     |     | |12.724|0.250|11.029|0.085| 57|T|
3683 01317 1|T|025.42196453|+59.98956627|       |       | 39.5| 32.9|     |     | |11.155|0.082|10.571|0.076|168|T|
3688 01737 1|T|029.64668386|+55.76750392|       |       | 48.3| 45.9|     |     | |12.009|0.174|11.302|0.159|256|T|
3689 02271 1|T|031.97935287|+55.41183366|       |       | 34.1| 29.5|     |     | |11.960|0.171|10.444|0.066|111|T|
3690 00217 1|T|035.29821812|+56.16170811|       |       | 35.7| 30.8|     |     | |11.948|0.184|10.817|0.105|163|T|
3690 02655 1|T|034.39812360|+55.75868596|       |       | 50.1| 28.3|     |     | |11.201|0.090|10.666|0.087| 52|T|
3697 02881 1|T|031.75782064|+58.52081712|       |       | 27.4| 28.4|     |     | |11.882|0.158|10.491|0.065|221|T|
3697 03555 1|T|030.16726639|+58.52566154|       |       | 70.9| 32.0|     |     | |10.702|0.070|10.187|0.075| 49|T|
3697 03556 1|T|032.90603645|+58.28468466|       |       | 60.9| 61.4|     |     | |12.480|0.381|12.081|0.459|159|T|
3704 01331 1|T|042.66213987|+55.89962871|       |       |  9.1|  8.5|     |     |V|      |     | 8.428|0.025|284|T|
3708 01366 1|T|041.36688314|+56.56128089|       |       | 40.4| 31.1|     |     | |11.332|0.091|10.699|0.083|287|T|
3708 01637 1|T|043.15053160|+56.55611577|       |       | 41.0| 53.9|     |     | |12.303|0.251|11.060|0.134| 45|T|
3713 00027 1|T|046.11414273|+59.44540785|       |       | 52.0| 40.8|     |     | |11.619|0.127|11.073|0.121|242|T|
3737 00094 1|T|071.52711900|+55.15935969|       |       | 75.0| 48.9|     |     | |11.805|0.166|11.326|0.173|335|T|
3743 00655 1|T|077.95029394|+57.35794695|       |       | 30.7| 32.0|     |     | |11.082|0.075|10.729|0.087|165|T|
3757 00182 1|T|084.06743181|+56.68264132|       |       | 45.5| 37.9|     |     | |11.552|0.107|10.968|0.105|344|T|
3815 01195 1|T|153.47361523|+52.50653868|       |       | 39.8| 37.0|     |     | |12.137|0.137|11.155|0.099|339|T|
3817 00294 1|T|150.58907141|+56.08508801|       |       | 40.5| 34.0|     |     | |11.990|0.133|11.187|0.110|336|T|
3855 00732 1|T|210.50750326|+57.23196043|       |       | 31.2| 29.1|     |     | |11.659|0.108|10.457|0.058|284|T|
3873 01892 1|T|237.36984624|+55.21266630|       |       | 50.4| 51.9|     |     | |12.877|0.387|11.534|0.182|286|T|
3875 00282 1|T|231.33614212|+59.97160652|       |       | 53.8| 47.2|     |     | |12.160|0.182|11.488|0.155|280|T|
3890 01103 1|T|256.03757143|+55.96799141|       |       | 36.7| 35.8|     |     | |11.709|0.112|11.147|0.111|342|T|
3907 02041 1|T|270.18250809|+54.87774828|       |       | 31.5| 28.9|     |     | |11.904|0.180|11.247|0.146| 84|T|
3922 01839 1|T|281.48765528|+56.10963679|       |       | 31.3| 29.7|     |     | |11.259|0.079|10.810|0.086|233|T|
3924 00786 1|T|289.97452949|+55.71146766|       |       | 36.0| 37.5|     |     | |11.391|0.095|11.065|0.115|179|T|
3930 01749 1|T|283.17835277|+58.71288649|       |       | 38.2| 36.5|     |     | |11.388|0.094|11.059|0.111|344|T|
3940 01741 1|T|300.53073512|+54.64206191|       |       | 25.6| 27.9|     |     | |10.766|0.057|10.023|0.046| 58|T|
3951 02847 1|T|310.19815455|+53.11670794|       |       | 34.1| 39.6|     |     | |11.850|0.149|10.771|0.089| 83|T|
3967 00558 1|T|325.01459379|+53.96161720|       |       | 44.5| 28.2|     |     | |11.100|0.087|10.855|0.119|335|T|
3968 00910 1|T|329.09902584|+53.42657609|       |       | 38.3| 37.5|     |     | |11.108|0.088|10.581|0.085|234|T|
3975 00612 1|T|324.86258521|+57.47793131|       |       | 61.5| 46.8|     |     | |12.033|0.284|11.116|0.180|205|T|
3976 01145 1|T|327.33183870|+56.56487065|       |       | 37.1| 32.3|     |     | |12.689|0.308|10.320|0.056|234|T|
3977 01665 1|T|333.15682304|+57.26326157|       |       | 37.0| 30.4|     |     | |11.418|0.131|10.679|0.100|342|T|
3981 01592 1|T|332.95072354|+59.72205623|       |       | 44.5| 19.5|     |     |V|      |     | 9.413|0.057| 42|T|
3982 00398 1|T|335.22958252|+53.55329324|       |       | 50.6| 58.0|     |     | |11.983|0.209|11.278|0.175|338|T|
3984 00305 1|T|342.66428756|+53.90123575|       |       | 37.4| 29.3|     |     | |11.497|0.103|10.615|0.072|197|T|
3986 00051 1|T|333.73880473|+54.47736057|       |       | 25.6| 25.2|     |     | |11.632|0.129| 9.861|0.038|346|T|
3986 00251 1|T|335.60413561|+56.01501054|       |       | 39.6| 47.5|     |     | |11.824|0.184|11.025|0.136|157|T|
3986 03383 1|T|334.69835330|+54.57853325|       |       | 40.9| 35.7|     |     | |11.195|0.099|10.732|0.101|267|T|
3986 03388 2|T|335.90021862|+54.52797488|       |       | 29.1| 31.3|     |     | |11.231|0.116|10.448|0.089| 46|T|
3986 03497 1|T|335.71870942|+55.86218566|       |       | 39.2| 60.1|     |     | |11.490|0.176|11.260|0.197|186|T|
3991 03197 1|T|338.92190761|+56.86368091|       |       | 18.3| 18.4|     |     | |10.685|0.052| 9.750|0.037|171|T|
3994 01571 1|T|335.51934670|+58.72099587|       |       | 52.7| 68.8|     |     | |12.213|0.271|11.303|0.167|171|T|
3995 01481 1|T|339.33143960|+59.50294242|       |       | 39.5| 44.3|     |     | |11.000|0.080|10.519|0.099| 59|T|
3997 01851 1|T|343.69777351|+58.63327864|       |       | 51.6| 56.0|     |     | |11.617|0.126|11.470|0.183|345|T|
3998 02451 1|T|348.97753492|+52.96485323|       |       | 41.9| 37.8|     |     | |11.340|0.136|11.413|0.183|286|T|
3999 02117 1|T|351.51067617|+53.18003753|       |       | 61.1| 67.9|     |     |V|      |     |10.613|0.073|221|T|
4003 01692 1|T|351.65910807|+54.98019166|       |       | 40.3| 38.4|     |     | |11.961|0.172|10.993|0.110|161|T|
4005 00035 1|T|358.77357758|+54.58142357|       |       | 25.8| 27.3|     |     | |11.567|0.089|10.376|0.047|336|T|
4006 01865 1|T|346.93821170|+57.96473979|       |       | 39.1| 61.6|     |     | |11.945|0.275|11.227|0.219|175|T|
4009 01411 1|T|359.77318354|+56.97095364|       |       | 42.0| 38.1|     |     | |12.157|0.199|10.712|0.078|230|T|
4016 00710 1|T|010.31210277|+61.59192963|       |       | 37.9| 36.8|     |     | |11.592|0.105|11.537|0.154|340|T|
4017 00548 1|T|014.87832853|+61.71086328|       |       | 39.1| 40.1|     |     | |12.198|0.179|10.928|0.096|235|T|
4021 01304 1|T|016.96866023|+62.34261571|       |       | 48.9| 42.9|     |     | |11.731|0.150|11.769|0.241|289|T|
4031 02402 1|T|024.58720564|+60.47097574|       |       | 51.6| 41.7|     |     | |11.981|0.162|11.248|0.130|288|T|
4031 03297 1|T|022.91635551|+61.04489363|       |       | 17.2| 18.8|     |     | |10.725|0.042|10.410|0.053|116|T|
4032 03110 1|T|027.12468527|+60.44192861|       |       | 41.6| 67.1|     |     | |11.127|0.097|10.454|0.081| 59|T|
4035 00094 1|T|024.77750623|+63.46806367|       |       | 23.4| 22.8|     |     | |11.340|0.065|10.806|0.067|197|T|
4035 00830 2|T|025.55242653|+62.66919050|       |       | 32.0| 34.6|     |     | |11.737|0.141|11.363|0.165| 41|T|
4047 02878 1|T|042.81239572|+60.38893364|       |       | 42.8| 36.5|     |     | |11.263|0.092|10.631|0.084|110|T|
4048 01656 1|T|044.40816518|+60.10482962|       |       | 52.6| 44.5|     |     | |12.194|0.202|11.024|0.114|283|T|
4048 01944 1|T|044.24178465|+60.56463678|       |       | 31.0| 33.1|     |     | |11.434|0.085|10.510|0.059|223|T|
4048 01984 1|T|045.84598621|+60.84238324|       |       | 54.9| 90.7|     |     | |12.049|0.318|11.040|0.213| 63|T|
4049 00627 1|T|050.55591731|+61.44618793|       |       | 27.5| 24.9|     |     | |11.145|0.064|10.395|0.055|236|T|
4051 03184 1|T|042.68028385|+62.80679967|       |       | 26.3| 36.0|     |     | |11.565|0.091|11.091|0.098|117|T|
4058 01506 1|T|036.25383892|+66.84476968|       |       | 63.2| 61.8|     |     | |12.453|0.293|11.180|0.141| 37|T|
4066 01733 1|T|054.01790154|+63.28488475|       |       | 27.7| 26.5|     |     | |11.476|0.091|10.487|0.056|121|T|
